run	time	UA	tot.inc	even.age	sup.mat	s.inc.burnt	s.inc.mat.burnt	s.inc.kill	s.inc.mat.kill	cc.area.unaff	cc.area.salvaged	harv.cc.EPN	harv.cc.BOJ	harv.cc.PET	harv.cc.SAB	harv.cc.ERS	harv.cc.other	reg.fail.ex	reg.fail.inc
1	85	9471	14744	13996	1100	380	28	0	0	812	72	472	0	128	176	0	108	0	84
1	85	9551	1568	1480	172	36	4	0	0	92	8	40	0	24	16	0	20	0	4
1	85	9751	10512	9380	1872	28	4	0	0	588	16	260	0	92	132	0	120	0	0
1	90	11	7644	5136	1652	28	12	0	0	256	12	12	0	56	40	16	144	0	0
1	90	111	3212	2032	332	0	0	0	0	152	0	4	0	36	24	12	76	0	0
1	90	11161	4968	3612	324	0	0	0	0	268	0	8	0	92	48	8	112	0	0
1	90	11262	3304	2464	312	0	0	0	0	128	0	8	0	24	20	4	72	0	0
1	90	11263	3152	2308	144	8	0	0	0	144	0	0	0	60	16	12	56	0	4
1	90	1171	3068	1948	644	60	28	0	0	84	20	16	0	20	20	12	36	0	8
1	90	121	4672	2936	1092	0	0	0	0	156	0	4	0	28	28	4	92	0	0
1	90	122	4868	3208	1208	24	12	0	0	152	16	8	0	8	36	0	116	0	0
1	90	1272	6204	4752	1156	0	0	0	0	300	0	48	0	64	84	16	88	0	0
1	90	141	2028	1116	500	24	12	0	0	44	12	0	0	8	4	4	40	0	0
1	90	151	4632	2268	1048	0	0	0	0	112	0	0	0	16	8	16	72	0	0
1	90	161	3376	1872	744	0	0	0	0	96	0	0	0	4	0	8	84	0	0
1	90	171	3544	2652	920	0	0	0	0	152	0	0	0	4	8	12	128	0	0
1	90	21	1560	1108	264	4	4	0	0	60	4	4	0	16	8	0	32	0	0
1	90	22	1752	1448	456	0	0	0	0	84	0	8	0	20	8	0	48	0	0
1	90	2371	11772	10004	2124	28	8	0	0	580	12	196	0	108	160	12	116	0	0
1	90	2471	14796	13908	2208	164	24	0	0	700	28	332	0	88	184	0	124	4	40
1	90	2571	24056	22428	4536	696	100	0	0	1148	288	536	0	368	248	0	284	20	96
1	90	2651	1628	1540	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	90	2661	3880	3696	664	0	0	0	0	92	0	48	0	8	8	0	28	0	0
1	90	2662	2120	2040	176	0	0	0	0	88	0	44	0	20	8	0	16	0	0
1	90	2663	1420	1340	104	0	0	0	0	60	0	8	0	16	4	0	32	0	0
1	90	2664	3740	3592	736	76	32	0	0	132	32	56	0	36	20	0	52	0	16
1	90	2665	2960	2804	732	168	96	0	0	84	20	48	0	12	4	0	40	4	36
1	90	2666	1896	1808	488	0	0	0	0	68	0	40	0	4	8	0	16	0	0
1	90	2751	9700	9292	2220	1164	264	0	0	412	104	272	0	108	92	0	44	36	140
1	90	3153	1144	948	28	0	0	0	0	28	0	0	0	12	8	4	4	0	0
1	90	3171	2248	1468	124	4	4	0	0	104	0	8	4	12	24	16	40	0	0
1	90	3351	3008	2380	316	76	16	0	0	88	16	4	0	24	48	0	28	0	0
1	90	3451	136	76	32	0	0	0	0	4	0	0	0	0	4	0	0	0	0
1	90	3551	1116	736	244	0	0	0	0	44	0	16	0	4	0	0	24	0	0
1	90	41	2252	1248	508	148	96	0	0	52	12	0	0	8	16	12	28	0	0
1	90	4151	4448	2516	368	172	72	0	0	164	20	0	0	40	24	16	104	0	4
1	90	4251	8416	6528	1520	592	184	0	0	260	68	36	4	80	52	0	156	0	48
1	90	4351	9184	8084	1972	388	84	0	0	252	64	84	4	40	40	0	148	48	60
1	90	4352	5920	4412	944	120	4	0	0	176	4	12	0	20	16	12	116	0	12
1	90	51	7244	4168	1620	0	0	0	0	216	0	0	0	32	28	12	144	0	0
1	90	5151	368	208	72	0	0	0	0	12	0	0	0	0	4	4	4	0	0
1	90	6151	548	232	76	0	0	0	0	16	0	0	0	8	8	0	0	0	0
1	90	6271	4304	2420	328	0	0	0	0	176	0	0	0	36	28	28	84	0	0
1	90	6452	1300	488	176	0	0	0	0	32	0	0	0	0	0	8	24	0	0
1	90	6471	9564	5784	1968	44	16	0	0	280	12	48	8	36	28	32	140	0	4
1	90	71	5116	2556	876	48	32	0	0	136	16	0	0	40	16	20	76	0	0
1	90	7151	2324	1060	408	4	4	0	0	52	0	0	0	8	0	12	32	0	0
1	90	7152	4744	2928	820	748	212	0	0	64	16	0	0	16	4	8	52	0	4
1	90	7251	1164	412	144	0	0	0	0	24	0	0	0	8	0	4	12	0	0
1	90	7351	3604	1748	560	16	12	0	0	76	4	0	0	4	4	8	60	0	0
1	90	7352	3188	2272	260	356	44	0	0	100	28	8	0	4	28	4	84	8	64
1	90	7451	7512	5188	1688	80	12	0	0	220	32	40	8	28	24	12	140	0	4
1	90	81	1060	792	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	90	8151	3016	1500	536	0	0	0	0	92	0	0	4	16	12	4	56	0	0
1	90	8152	5624	3628	1028	0	0	0	0	216	0	0	4	28	24	0	160	0	0
1	90	82	4592	4252	1324	208	52	0	0	176	44	32	0	48	8	0	132	0	24
1	90	8251	4600	3904	856	28	4	0	0	180	0	8	0	40	12	4	116	0	4
1	90	8351	8772	6800	1696	308	64	0	0	316	80	68	0	68	40	12	208	0	8
1	90	8451	6152	5592	1432	220	96	0	0	172	44	72	0	40	20	0	84	0	32
1	90	8462	2108	1920	372	28	20	0	0	0	0	0	0	0	0	0	0	0	0
1	90	8551	6340	6000	1380	0	0	0	0	136	0	44	0	24	4	0	64	0	0
1	90	8562	404	376	124	0	0	0	0	24	0	12	0	4	0	0	8	0	0
1	90	8651	3332	3160	840	180	76	0	0	92	24	44	0	20	12	0	40	0	24
1	90	8652	2692	2544	928	56	0	0	0	100	0	40	0	16	4	0	40	0	16
1	90	8663	1840	1736	300	0	0	0	0	32	0	12	0	12	0	0	8	0	0
1	90	8664	1764	1664	396	0	0	0	0	40	0	16	0	16	0	0	8	0	0
1	90	8665	2340	2188	536	0	0	0	0	92	0	48	0	12	0	0	32	0	0
1	90	8666	3304	3148	852	0	0	0	0	112	0	68	0	4	4	0	36	0	0
1	90	8751	3780	3612	1172	0	0	0	0	160	0	72	0	12	8	0	68	0	0
1	90	8762	3296	3148	676	0	0	0	0	24	0	8	0	0	4	0	12	0	0
1	90	8763	3064	2912	932	0	0	0	0	100	0	44	0	16	8	0	32	0	0
1	90	8764	3816	3628	996	0	0	0	0	72	0	12	0	24	4	0	32	0	0
1	90	91	2412	2160	324	16	0	0	0	100	12	24	0	24	20	0	44	0	0
1	90	9351	15292	14412	2368	380	68	0	0	624	96	244	4	208	140	0	124	16	92
1	90	9352	7428	7028	1848	844	172	0	0	220	56	200	0	8	52	0	16	24	264
1	90	9471	14744	14056	940	124	8	0	0	804	16	320	0	248	148	0	104	20	16
1	90	9551	1568	1504	164	48	8	0	0	92	8	24	0	32	24	0	20	0	0
1	90	9751	10512	9128	1776	228	52	0	0	540	48	168	0	160	80	4	176	8	40
